property_id,neighborhood,property_type,house_style,year_built,overall_quality,overall_condition,sale_price,lot_area,living_area_sqft,bedrooms,bathrooms,total_rooms,garage_spaces,garage_area,central_air,fireplaces,has_basement,finished_basement_sqft,has_deck,has_porch,has_pool,has_fence,kitchen_quality,exterior_quality,heating_quality,garage_quality,amenity_count,completeness_score,recommended_keywords,quality_label
902104020,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1900,6,8,156500,9600,1416,3,1.0,7,2.0,400.0,1,0,1,381.0,0,1,0,0,Gd,TA,Ex,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, , porch",Medium Quality
902106040,OldTown,1Fam 2Story Class 70,2Story,1925,7,7,178000,9600,1641,3,1.5,6,2.0,546.0,1,1,1,16.0,0,0,0,0,Ex,TA,Ex,Fa,5,100,"OldTown, 2Story, central air, garage, basement, fireplace",High Quality
902106090,OldTown,1Fam 2Story Class 70,2Story,1900,7,7,139900,6451,1428,4,1.0,7,2.0,576.0,1,0,1,208.0,1,0,0,0,TA,TA,Gd,TA,5,100,"OldTown, 2Story, central air, garage, basement, deck",High Quality
902108060,OldTown,1Fam 2Story Class 70,2Story,1930,7,8,105000,3960,1004,2,1.0,5,1.0,200.0,0,1,1,0.0,1,0,0,1,Gd,TA,TA,Fa,5,100,"OldTown, 2Story, garage, basement, fireplace, deck",High Quality
902109010,OldTown,1Fam 1Story Class 30,1Story,1930,6,8,110000,5684,813,2,1.0,5,1.0,270.0,1,0,1,0.0,0,1,0,0,Gd,TA,Ex,Fa,4,100,"OldTown, 1Story, central air, garage, basement, , porch",Medium Quality
902110120,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1900,4,6,111500,7745,1951,4,2.0,9,2.0,576.0,0,0,1,0.0,0,1,0,0,Fa,Gd,Gd,TA,3,100,"OldTown, 1.5Fin, garage, basement, , porch",Low Quality
902110130,OldTown,1Fam 1Story Class 30,1Story,1924,6,5,108000,7741,1032,2,1.0,5,1.0,280.0,0,0,1,215.0,0,0,0,1,TA,TA,Gd,TA,4,100,"OldTown, 1Story, garage, basement",Medium Quality
902111010,OldTown,1Fam 1Story Class 30,1Story,1925,5,7,111500,5633,844,2,1.0,5,1.0,216.0,1,0,1,0.0,1,1,0,0,TA,TA,TA,TA,5,100,"OldTown, 1Story, central air, garage, basement, deck, porch",Medium Quality
902125020,OldTown,1Fam 2Story Class 70,2Story,1880,5,6,124000,9000,1750,3,1.0,8,1.0,240.0,1,0,1,0.0,0,0,0,1,Ex,TA,TA,Fa,4,100,"OldTown, 2Story, central air, garage, basement",Medium Quality
902128020,OldTown,1Fam 1Story Class 20,1Story,1950,4,5,105000,7200,864,2,1.0,5,1.0,528.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"OldTown, 1Story, central air, garage, basement",Low Quality
902128100,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1920,6,8,116000,4400,1118,2,1.0,6,2.0,440.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902134060,OldTown,1Fam 2Story Class 70,2Story,1905,3,5,96900,7614,1376,2,1.0,7,1.0,216.0,1,0,1,0.0,0,0,0,0,TA,TA,Gd,TA,3,100,"OldTown, 2Story, central air, garage, basement",Low Quality
902204060,OldTown,2fmCon 1Story Class 190,1Story,1955,5,7,135500,6000,960,3,1.0,5,2.0,576.0,1,0,1,576.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902204120,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1924,5,7,139000,6000,1566,5,1.5,7,2.0,450.0,1,0,1,0.0,1,0,0,1,Gd,TA,Ex,TA,5,100,"OldTown, 1.5Fin, central air, garage, basement, deck",Medium Quality
902206020,OldTown,1Fam 1Story Class 30,1Story,1921,3,5,61500,7830,492,1,1.0,3,1.0,200.0,1,0,1,416.0,0,0,0,0,TA,TA,TA,Fa,4,100,"OldTown, 1Story, central air, garage, basement",Low Quality
902206090,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1945,6,7,120000,9576,1182,3,1.5,5,1.0,378.0,1,0,1,310.0,0,0,0,1,TA,TA,TA,Fa,5,100,"OldTown, 1.5Fin, central air, garage, basement",Medium Quality
902207080,OldTown,1Fam 1Story Class 20,1Story,1955,3,8,126175,5820,1163,3,1.0,6,1.0,220.0,1,0,1,256.0,1,1,0,0,TA,TA,Ex,Fa,6,100,"OldTown, 1Story, central air, garage, basement, deck, porch",Low Quality
902207110,OldTown,1Fam 1Story Class 30,1Story,1920,3,4,64000,5747,840,2,1.0,5,1.0,250.0,1,0,1,0.0,1,0,0,0,Fa,TA,Gd,TA,4,100,"OldTown, 1Story, central air, garage, basement, deck",Low Quality
902301120,OldTown,2fmCon 2Story Class 190,2Story,1910,6,8,137000,9142,1928,4,2.0,9,1.0,440.0,0,0,1,0.0,0,1,0,0,Fa,TA,Gd,Po,3,100,"OldTown, 2Story, garage, basement, , porch",Medium Quality
902305090,OldTown,1Fam 2Story Class 70,2Story,1900,4,2,87000,9600,1774,4,2.0,8,3.0,779.0,0,0,1,0.0,0,0,0,0,TA,TA,Fa,Fa,2,90,"OldTown, 2Story, garage, basement",Low Quality
902325050,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1914,7,7,163000,10800,1768,2,1.5,6,2.0,320.0,0,2,1,390.0,0,1,0,0,TA,TA,Fa,TA,5,100,"OldTown, 2.5Unf, garage, basement, fireplace, porch",High Quality
902325100,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1910,7,6,155000,6300,2104,5,2.0,9,2.0,432.0,1,0,1,0.0,0,1,0,0,TA,TA,Ex,Fa,4,100,"OldTown, 2.5Unf, central air, garage, basement, , porch",High Quality
902325160,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1900,5,4,79000,5000,1440,3,1.0,6,1.0,352.0,0,0,1,0.0,0,0,0,0,TA,TA,Gd,Fa,2,90,"OldTown, 1.5Fin, garage, basement",Medium Quality
902328100,OldTown,1Fam 2.5Unf Class 75,2.5Unf,1916,7,6,144000,8850,1690,3,1.0,7,1.0,225.0,1,1,1,0.0,0,0,0,0,TA,TA,Ex,TA,4,100,"OldTown, 2.5Unf, central air, garage, basement, fireplace",High Quality
902329070,OldTown,1Fam 2Story Class 70,2Story,1910,6,7,114504,3600,1368,3,1.0,7,1.0,216.0,0,0,1,0.0,0,1,0,0,TA,TA,Ex,TA,3,100,"OldTown, 2Story, garage, basement, , porch",Medium Quality
902329090,OldTown,1Fam 2Story Class 70,2Story,1920,7,7,157000,7200,1762,4,1.5,8,2.0,576.0,1,0,1,0.0,1,0,0,0,Gd,TA,Ex,TA,4,100,"OldTown, 2Story, central air, garage, basement, deck",High Quality
902400090,OldTown,1Fam 1Story Class 30,1Story,1923,6,5,125000,11340,1200,4,1.0,7,1.0,312.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,Fa,3,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902400110,OldTown,1Fam 2.5Fin Class 75,2.5Fin,1892,10,9,475000,22950,3608,4,2.5,12,3.0,840.0,1,2,1,0.0,0,1,0,1,Ex,Gd,Ex,Ex,6,100,"OldTown, 2.5Fin, central air, garage, basement, fireplace, porch",High Quality
902401090,OldTown,Duplex 2Story Class 90,2Story,1920,5,7,93500,5976,1248,2,2.0,8,0.0,0.0,0,0,1,0.0,0,1,0,0,TA,TA,Gd,NA,2,90,"OldTown, 2Story, , basement, , porch",Medium Quality
902406030,OldTown,1Fam 1Story Class 20,1Story,1958,5,5,125000,9750,960,3,1.0,5,2.0,624.0,1,0,1,0.0,0,0,0,0,TA,TA,Ex,TA,3,100,"OldTown, 1Story, central air, garage, basement",Medium Quality
902456015,IDOTRR,1Fam 1.5Unf Class 50,1.5Unf,1918,3,3,64500,4761,1020,2,1.0,5,0.0,0.0,0,0,1,0.0,0,0,0,0,Fa,Fa,Fa,NA,1,90,"IDOTRR, 1.5Unf, , basement",Low Quality
903200050,BrkSide,1Fam 1Story Class 30,1Story,1941,4,5,100000,7446,788,2,1.0,4,0.0,0.0,1,2,1,266.0,0,0,0,1,TA,TA,TA,NA,5,100,"BrkSide, 1Story, central air, basement, fireplace",Low Quality
903202120,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1939,6,5,140200,6435,1577,3,1.0,6,1.0,312.0,1,1,1,0.0,0,0,0,0,Fa,TA,Gd,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903206160,BrkSide,1Fam 2Story Class 70,2Story,1924,6,7,202500,11737,1827,2,1.0,9,1.0,240.0,0,1,1,0.0,1,1,0,1,TA,TA,TA,Fa,6,100,"BrkSide, 2Story, garage, basement, fireplace, deck, porch",Medium Quality
903225090,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1947,6,7,159000,5000,1664,3,2.0,7,2.0,420.0,1,2,1,399.0,0,1,0,0,TA,TA,Ex,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
903229040,OldTown,2fmCon 1.5Fin Class 190,1.5Fin,1939,5,7,119900,7800,1118,3,1.0,5,2.0,410.0,1,1,1,507.0,0,0,0,1,TA,TA,TA,TA,6,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903231070,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1934,6,6,114500,6240,1176,3,1.0,6,2.0,528.0,1,1,1,0.0,1,0,0,1,TA,TA,TA,TA,6,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
903231190,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1936,5,4,115000,6240,1344,3,1.0,7,1.0,240.0,1,0,1,0.0,1,1,0,0,TA,TA,Gd,Fa,5,100,"BrkSide, 1.5Fin, central air, garage, basement, deck, porch",Medium Quality
903231220,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1930,3,5,75000,6120,1162,3,1.0,6,1.0,258.0,1,0,1,347.0,0,1,0,0,TA,Gd,Ex,Fa,5,100,"BrkSide, 1.5Fin, central air, garage, basement, , porch",Low Quality
903231240,BrkSide,1Fam 1Story Class 30,1Story,1925,5,7,88000,6120,1015,3,1.0,6,1.0,450.0,0,0,1,489.0,0,0,0,1,TA,TA,TA,TA,4,100,"BrkSide, 1Story, garage, basement",Medium Quality
903232170,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1947,4,5,80500,6240,912,2,1.0,3,0.0,0.0,0,0,0,0.0,0,0,0,0,TA,TA,Gd,NA,0,90,"BrkSide, 1.5Fin",Low Quality
903233100,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1928,5,6,149000,6240,1576,3,1.0,8,1.0,225.0,1,1,1,0.0,0,0,0,0,TA,TA,Ex,TA,4,100,"BrkSide, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903233220,BrkSide,1Fam 1.5Fin Class 50,1.5Fin,1930,5,7,110000,6120,1324,3,1.0,7,1.0,180.0,1,0,1,0.0,0,0,0,0,Gd,TA,Gd,Fa,3,100,"BrkSide, 1.5Fin, central air, garage, basement",Medium Quality
903234030,OldTown,1Fam 1Story Class 30,1Story,1925,6,6,110500,6000,1103,2,1.0,5,2.0,440.0,1,1,1,397.0,1,1,0,1,Gd,TA,Gd,TA,8,100,"OldTown, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
903235020,BrkSide,1Fam 1Story Class 30,1Story,1921,5,7,89000,6000,616,2,1.0,4,1.0,205.0,1,0,1,616.0,0,0,0,0,TA,TA,Gd,TA,4,100,"BrkSide, 1Story, central air, garage, basement",Medium Quality
903236200,BrkSide,1Fam 1.5Unf Class 45,1.5Unf,1922,5,6,113000,6380,1048,2,1.0,5,1.0,280.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"BrkSide, 1.5Unf, central air, garage, basement, fireplace",Medium Quality
903400030,BrkSide,1Fam 1Story Class 30,1Story,1925,5,5,109000,11672,816,2,1.0,4,1.0,210.0,1,0,1,0.0,1,0,0,0,TA,TA,TA,Fa,4,100,"BrkSide, 1Story, central air, garage, basement, deck",Medium Quality
903425190,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1962,6,5,220000,33120,2486,5,2.0,8,2.0,576.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"OldTown, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903425340,BrkSide,2fmCon 1Story Class 190,1Story,1970,4,5,129000,9873,960,3,1.0,6,2.0,576.0,0,0,1,789.0,0,1,0,0,TA,TA,TA,TA,4,100,"BrkSide, 1Story, garage, basement, , porch",Low Quality
903430090,OldTown,1Fam 1.5Fin Class 50,1.5Fin,1910,6,8,117000,5310,1635,2,1.0,5,1.0,255.0,1,0,1,0.0,1,0,0,0,Gd,TA,Gd,Fa,4,100,"OldTown, 1.5Fin, central air, garage, basement, deck",Medium Quality
903430130,OldTown,1Fam 1Story Class 30,1Story,1941,4,4,52500,4118,693,2,1.0,4,0.0,0.0,0,0,1,0.0,0,1,0,0,Fa,TA,Fa,NA,2,90,"OldTown, 1Story, , basement, , porch",Low Quality
903451050,IDOTRR,1Fam 1.5Fin Class 50,1.5Fin,1924,4,5,107000,10320,1430,3,2.0,7,2.0,370.0,1,0,1,0.0,1,0,0,0,Fa,TA,Po,Fa,4,100,"IDOTRR, 1.5Fin, central air, garage, basement, deck",Low Quality
903452090,IDOTRR,1Fam 2Story Class 70,2Story,1910,5,8,116500,7518,1330,3,1.0,7,1.0,390.0,1,0,1,0.0,0,1,0,1,TA,Fa,Gd,TA,5,100,"IDOTRR, 2Story, central air, garage, basement, , porch",Medium Quality
903454020,IDOTRR,1Fam 1Story Class 30,1Story,1919,5,4,72000,9000,819,2,1.0,4,0.0,0.0,0,0,1,0.0,0,0,0,0,Gd,TA,Ex,NA,1,90,"IDOTRR, 1Story, , basement",Medium Quality
903454080,IDOTRR,1Fam 1.5Fin Class 50,1.5Fin,1937,6,6,119500,8600,1376,3,2.0,7,1.0,198.0,1,1,1,0.0,0,0,0,0,TA,TA,TA,TA,4,100,"IDOTRR, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
903455090,IDOTRR,1Fam 1.5Fin Class 50,1.5Fin,1938,5,6,125500,7200,1360,2,1.5,6,1.0,297.0,1,0,1,0.0,0,1,0,1,Gd,TA,Ex,TA,5,100,"IDOTRR, 1.5Fin, central air, garage, basement, , porch",Medium Quality
903456060,IDOTRR,1Fam 1Story Class 30,1Story,1922,3,4,91000,9786,1077,3,1.0,6,1.0,210.0,0,1,1,0.0,0,1,0,0,TA,TA,Fa,TA,4,100,"IDOTRR, 1Story, garage, basement, fireplace, porch",Low Quality
903456090,IDOTRR,2fmCon 1.5Fin Class 190,1.5Fin,1935,6,8,84500,6780,754,2,1.0,5,0.0,0.0,0,0,1,490.0,1,0,0,0,TA,TA,Gd,NA,3,100,"IDOTRR, 1.5Fin, , basement, deck",Medium Quality
903458010,IDOTRR,1Fam 1Story Class 30,1Story,1930,6,6,90000,7200,984,3,1.0,6,1.0,308.0,1,0,1,343.0,0,0,0,0,TA,TA,TA,TA,4,100,"IDOTRR, 1Story, central air, garage, basement",Medium Quality
904100030,Sawyer,1Fam 1.5Fin Class 50,1.5Fin,1951,5,5,137500,12375,1422,3,1.0,7,1.0,288.0,1,1,1,329.0,0,0,0,1,TA,TA,TA,TA,6,100,"Sawyer, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
904100090,Sawyer,Duplex 1Story Class 90,1Story,1964,6,5,150000,11136,1921,4,2.0,8,2.0,576.0,1,0,1,0.0,0,1,0,0,TA,TA,TA,TA,4,100,"Sawyer, 1Story, central air, garage, basement, , porch",Medium Quality
904100170,Sawyer,1Fam 1Story Class 20,1Story,1950,5,5,131000,21370,1640,3,1.0,7,2.0,394.0,1,1,0,0.0,0,0,0,0,TA,TA,TA,TA,3,100,"Sawyer, 1Story, central air, garage, fireplace",Medium Quality
904101040,ClearCr,1Fam SLvl Class 80,SLvl,1958,5,4,130000,6930,1352,3,1.0,6,1.0,288.0,1,0,1,594.0,1,0,0,0,Gd,TA,Ex,TA,5,100,"ClearCr, SLvl, central air, garage, basement, deck",Medium Quality
904301410,Edwards,1Fam 1Story Class 30,1Story,1935,5,7,125000,8250,1032,2,1.0,6,1.0,260.0,0,1,0,0.0,0,0,0,0,TA,TA,TA,TA,2,90,"Edwards, 1Story, garage, fireplace",Medium Quality
904302020,SWISU,1Fam 1Story Class 30,1Story,1936,5,3,80000,5220,879,2,1.0,4,1.0,180.0,1,0,1,0.0,0,1,0,0,TA,TA,Gd,TA,4,100,"SWISU, 1Story, central air, garage, basement, , porch",Medium Quality
904302030,SWISU,1Fam 1Story Class 20,1Story,2004,7,5,157000,5500,1073,2,2.0,4,1.0,246.0,1,0,1,883.0,0,1,0,0,TA,TA,Ex,TA,5,100,"SWISU, 1Story, central air, garage, basement, , porch",High Quality
905100030,Sawyer,1Fam 1Story Class 20,1Story,1963,4,5,148000,11235,1382,3,1.5,6,2.0,459.0,1,1,1,547.0,0,1,0,0,TA,TA,Gd,TA,6,100,"Sawyer, 1Story, central air, garage, basement, fireplace, porch",Low Quality
905101330,Sawyer,Duplex 1Story Class 90,1Story,1967,4,5,90000,10791,1296,2,2.0,6,2.0,516.0,1,0,0,0.0,0,0,0,0,TA,TA,TA,TA,2,90,"Sawyer, 1Story, central air, garage",Low Quality
905101450,Sawyer,1Fam 1Story Class 20,1Story,1963,6,8,154500,8414,1068,3,1.0,6,1.0,264.0,1,0,1,663.0,1,0,0,1,TA,TA,TA,TA,6,100,"Sawyer, 1Story, central air, garage, basement, deck",Medium Quality
905103130,Sawyer,1Fam 1Story Class 20,1Story,1967,5,6,153600,11327,1064,3,1.0,6,2.0,528.0,1,1,1,779.0,1,1,0,0,TA,TA,TA,TA,7,100,"Sawyer, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
905103140,Sawyer,1Fam SLvl Class 80,SLvl,1966,5,6,164500,11777,1320,3,1.0,6,2.0,564.0,1,2,1,879.0,1,1,0,0,TA,TA,Ex,TA,7,100,"Sawyer, SLvl, central air, garage, basement, fireplace, deck, porch",Medium Quality
905103180,Sawyer,1Fam SLvl Class 80,SLvl,1964,6,7,132000,10366,934,2,1.0,4,1.0,336.0,1,0,1,456.0,1,0,0,1,TA,TA,TA,TA,6,100,"Sawyer, SLvl, central air, garage, basement, deck",Medium Quality
905105010,Sawyer,1Fam 1Story Class 20,1Story,1966,5,6,142500,9000,1059,3,1.0,6,1.0,286.0,1,0,1,773.0,0,1,0,1,TA,TA,Gd,TA,6,100,"Sawyer, 1Story, central air, garage, basement, , porch",Medium Quality
905106210,Sawyer,1Fam 1Story Class 20,1Story,1968,5,5,158000,11553,1159,3,1.5,7,1.0,336.0,1,1,1,673.0,1,0,0,0,TA,TA,TA,TA,6,100,"Sawyer, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
905107070,Sawyer,1Fam 2Story Class 60,2Story,1978,6,7,149500,7844,1400,3,1.5,6,2.0,440.0,1,1,1,209.0,0,0,0,0,TA,TA,TA,TA,5,100,"Sawyer, 2Story, central air, garage, basement, fireplace",Medium Quality
905107220,Sawyer,1Fam 1Story Class 20,1Story,1967,5,5,165000,9535,1458,3,1.5,7,2.0,512.0,1,1,1,1176.0,1,0,0,1,TA,TA,TA,TA,7,100,"Sawyer, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
905107240,Sawyer,1Fam 1Story Class 20,1Story,1968,5,6,180000,10335,1721,3,2.5,7,2.0,440.0,1,1,1,570.0,0,1,0,1,TA,TA,Gd,TA,7,100,"Sawyer, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
905107300,Sawyer,1Fam SLvl Class 80,SLvl,1978,6,6,160500,7176,1040,3,1.0,6,2.0,616.0,1,1,1,794.0,1,0,0,1,TA,TA,Fa,TA,7,100,"Sawyer, SLvl, central air, garage, basement, fireplace, deck",Medium Quality
905108090,Sawyer,Duplex 1Story Class 90,1Story,1977,5,4,156500,9662,1967,6,2.0,10,2.0,580.0,1,0,1,0.0,1,0,0,0,TA,TA,TA,TA,4,100,"Sawyer, 1Story, central air, garage, basement, deck",Medium Quality
905108120,Sawyer,Duplex 1Story Class 90,1Story,1977,5,4,157000,8235,1949,6,2.0,10,2.0,586.0,1,0,1,483.0,1,0,0,0,TA,TA,TA,TA,5,100,"Sawyer, 1Story, central air, garage, basement, deck",Medium Quality
905200280,Sawyer,1Fam 1.5Fin Class 50,1.5Fin,1958,5,5,172500,13650,1920,4,2.0,8,2.0,451.0,1,1,1,498.0,0,0,0,0,Gd,Gd,Ex,TA,5,100,"Sawyer, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
905200290,Sawyer,1Fam 1Story Class 20,1Story,1957,5,4,155000,13125,1803,3,2.0,8,2.0,484.0,1,1,1,850.0,0,0,0,1,TA,TA,Ex,TA,6,100,"Sawyer, 1Story, central air, garage, basement, fireplace",Medium Quality
905200340,Sawyer,1Fam 1Story Class 20,1Story,1955,5,4,170000,17920,1779,3,1.5,6,2.0,454.0,1,1,1,1391.0,0,1,0,0,TA,TA,TA,TA,6,100,"Sawyer, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
905200380,Sawyer,1Fam 1Story Class 30,1Story,1924,5,5,105000,17529,872,2,1.0,5,1.0,322.0,0,1,1,0.0,0,0,0,0,Fa,TA,Fa,Fa,3,100,"Sawyer, 1Story, garage, basement, fireplace",Medium Quality
905200490,Sawyer,1Fam SLvl Class 80,SLvl,1965,4,9,145000,10246,960,0,0.0,3,1.0,364.0,1,0,1,648.0,1,0,0,0,TA,TA,Ex,TA,5,100,"Sawyer, SLvl, central air, garage, basement, deck",Low Quality
905201090,Sawyer,1Fam 1Story Class 20,1Story,1956,5,6,168000,14175,1437,3,1.5,6,2.0,576.0,1,1,1,988.0,1,0,0,0,TA,TA,Gd,TA,6,100,"Sawyer, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
905202190,ClearCr,1Fam 1Story Class 20,1Story,1967,7,6,278000,20355,1830,2,1.0,6,2.0,521.0,1,2,1,1636.0,0,1,0,0,TA,TA,TA,TA,6,100,"ClearCr, 1Story, central air, garage, basement, fireplace, porch",High Quality
905202210,ClearCr,1Fam 1Story Class 20,1Story,1963,5,6,164000,13050,1000,1,1.0,4,2.0,575.0,1,2,1,954.0,1,0,0,0,TA,TA,Ex,TA,6,100,"ClearCr, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
905225080,ClearCr,1Fam 1.5Fin Class 50,1.5Fin,1953,7,4,225000,15593,2287,3,2.0,7,2.0,667.0,1,1,1,603.0,0,1,0,0,TA,Gd,TA,TA,6,100,"ClearCr, 1.5Fin, central air, garage, basement, fireplace, porch",High Quality
905300010,Sawyer,1Fam SFoyer Class 85,SFoyer,1971,5,7,130000,10820,810,2,1.0,4,2.0,576.0,1,0,1,694.0,0,0,0,1,TA,TA,Ex,TA,5,100,"Sawyer, SFoyer, central air, garage, basement",Medium Quality
905300080,Sawyer,1Fam 1Story Class 20,1Story,1974,5,5,142500,13350,894,3,1.0,5,2.0,440.0,1,1,1,762.0,1,0,0,1,TA,TA,TA,TA,7,100,"Sawyer, 1Story, central air, garage, basement, fireplace, deck",Medium Quality
905351045,ClearCr,Twnhs 1.5Fin Class 150,1.5Fin,1980,7,5,148400,1700,1700,2,2.5,7,1.0,450.0,1,0,1,397.0,1,1,0,0,Gd,Gd,TA,Gd,6,100,"ClearCr, 1.5Fin, central air, garage, basement, deck, porch",High Quality
905351150,ClearCr,1Fam 1Story Class 120,1Story,1986,7,5,190000,5271,1453,2,1.5,6,2.0,445.0,1,1,1,1082.0,0,1,0,0,Gd,TA,Gd,TA,6,100,"ClearCr, 1Story, central air, garage, basement, fireplace, porch",High Quality
905402110,Edwards,1Fam 1Story Class 20,1Story,1954,4,5,146000,9375,1350,3,1.5,6,2.0,504.0,1,1,1,799.0,1,0,0,0,TA,TA,Ex,TA,6,100,"Edwards, 1Story, central air, garage, basement, fireplace, deck",Low Quality
905403050,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1942,5,5,128000,6488,1150,3,1.0,6,1.0,215.0,0,2,1,230.0,1,0,0,0,TA,TA,Ex,TA,5,100,"Edwards, 1.5Fin, garage, basement, fireplace, deck",Medium Quality
905426100,Edwards,1Fam 2Story Class 20,2Story,1948,5,8,225000,7800,2008,3,3.0,8,1.0,230.0,1,0,1,603.0,1,0,0,0,Ex,TA,Ex,TA,5,100,"Edwards, 2Story, central air, garage, basement, deck",Medium Quality
905426150,Edwards,1Fam SLvl Class 80,SLvl,1966,6,7,274970,19690,2201,4,2.0,8,2.0,432.0,1,1,1,0.0,1,1,1,1,Gd,Gd,TA,Gd,8,100,"Edwards, SLvl, central air, garage, basement, fireplace, deck, porch",Medium Quality
905427010,Edwards,1Fam 2Story Class 70,2Story,1928,6,7,235000,19950,2009,4,2.0,8,3.0,795.0,1,2,1,0.0,0,1,0,0,TA,TA,Ex,TA,5,100,"Edwards, 2Story, central air, garage, basement, fireplace, porch",Medium Quality
905427030,Edwards,1Fam 2.5Unf Class 75,2.5Unf,1935,6,8,415000,19800,3672,5,3.5,7,2.0,836.0,1,2,1,425.0,1,1,0,0,Gd,TA,Gd,TA,7,100,"Edwards, 2.5Unf, central air, garage, basement, fireplace, deck, porch",Medium Quality
905427140,Edwards,1Fam SLvl Class 80,SLvl,1962,5,5,182000,11679,1560,3,2.0,6,2.0,528.0,1,1,1,1776.0,1,1,0,1,TA,TA,Ex,TA,8,100,"Edwards, SLvl, central air, garage, basement, fireplace, deck, porch",Medium Quality
905451050,Edwards,1Fam 1Story Class 20,1Story,1952,5,6,135000,12048,1488,3,1.0,7,2.0,569.0,1,1,0,0.0,0,1,0,0,TA,TA,Gd,TA,4,100,"Edwards, 1Story, central air, garage, fireplace, porch",Medium Quality
905451410,Edwards,1Fam 1Story Class 20,1Story,1955,5,8,137000,10519,1057,3,1.0,6,1.0,288.0,1,0,1,0.0,0,0,0,0,Gd,TA,Gd,TA,3,100,"Edwards, 1Story, central air, garage, basement",Medium Quality
905452140,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1954,6,4,136900,9525,1855,4,2.0,7,1.0,325.0,1,0,1,444.0,1,0,0,0,TA,TA,Gd,TA,5,100,"Edwards, 1.5Fin, central air, garage, basement, deck",Medium Quality
905452150,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1953,6,5,149900,9525,1609,5,1.5,7,1.0,305.0,1,0,1,468.0,0,0,0,0,TA,TA,TA,Fa,4,100,"Edwards, 1.5Fin, central air, garage, basement",Medium Quality
905475150,Edwards,1Fam 1Story Class 20,1Story,1952,5,7,123500,6420,1148,2,1.0,6,1.0,308.0,1,0,1,761.0,0,0,0,0,TA,TA,Fa,TA,4,100,"Edwards, 1Story, central air, garage, basement",Medium Quality
905477010,Edwards,1Fam 1Story Class 20,1Story,1954,5,5,93000,8335,1124,3,1.0,5,0.0,0.0,1,1,0,0.0,0,1,0,0,TA,TA,Gd,NA,3,100,"Edwards, 1Story, central air, , fireplace, porch",Medium Quality
905480160,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1948,5,3,91500,7585,1456,4,1.0,7,1.0,280.0,1,1,1,0.0,0,0,0,0,TA,TA,Fa,TA,4,100,"Edwards, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
906202040,SawyerW,1Fam 1Story Class 20,1Story,1985,6,5,180000,11200,1298,3,2.0,5,2.0,403.0,1,1,1,1258.0,1,1,0,0,Gd,Gd,TA,TA,7,100,"SawyerW, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
